institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",315421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,2530,9.98,G,S,OBC,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,1448,14.12,G,S,OPEN,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,3086,8.26,G,S,SC,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSTS,2985,8.52,G,S,ST,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GNT2S,2268,10.67,G,S,NT2,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,2445,10.23,G,S,OBC,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317521210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSEBCS,4716,3.08,G,S,SEBC,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317619110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,781,18.96,G,S,OPEN,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317624510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,865,18.19,G,S,OPEN,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317624610,ME/M.Tech,Information Technology [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,1594,13.43,G,S,OPEN,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317647110,ME/M.Tech,Communication Technology and Management [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,4462,4.0,G,S,OPEN,2025,1
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317661210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,4549,3.67,G,S,OPEN,2025,1
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",317694310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,724,19.56,G,S,OPEN,2025,1
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",318391010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided Religious Minority - Muslim,GOPENS,1904,12.05,G,S,OPEN,2025,1
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,1359,14.65,G,S,OPEN,2025,1
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318524610,ME/M.Tech,Information Technology [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Sindhi,GOPENS,341,269.0,G,S,OPEN,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318534110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Sindhi,GOPENS,1312,15.0,G,S,OPEN,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GOPENS,780,18.96,G,S,OPEN,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GSCS,820,18.61,G,S,SC,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GNT3S,2671,9.55,G,S,NT3,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GOBCS,870,18.08,G,S,OBC,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,1976,11.78,G,S,OPEN,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,4215,4.83,G,S,SC,2025,1
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,4281,4.54,G,S,OBC,2025,1
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318761210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,2183,11.0,G,S,OPEN,2025,1
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,1628,13.32,G,S,OPEN,2025,1
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,3367,7.33,G,S,SC,2025,1
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSTS,5029,1.94,G,S,ST,2025,1
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,4582,3.6,G,S,OBC,2025,1
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",318969610,ME/M.Tech,Mechanical Engineering(Product Design & Dev.) [Non Sponsored],Un-Aided,GOPENS,3523,7.0,G,S,OPEN,2025,1
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,1474,14.12,G,S,OPEN,2025,1
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,5041,1.7,G,S,SC,2025,1
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GNT3S,3107,8.18,G,S,NT3,2025,1
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,4228,4.81,G,S,OBC,2025,1
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",319424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3527,6.97,G,S,OPEN,2025,1
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",319424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,4587,3.6,G,S,SC,2025,1
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",319761910,ME/M.Tech,Machine Design [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,4920,2.33,G,S,OPEN,2025,1
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",319790210,ME/M.Tech,Power Electronics and Drives [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,254,327.0,G,S,OPEN,2025,1
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",319924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Gujarathi,GOPENS,170,364.0,G,S,OPEN,2025,1
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",319937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Gujarathi,GOPENS,2176,11.0,G,S,OPEN,2025,1
3204,"St. Francis Institute of Technology,Borivali, Mumbai",319963110,ME/M.Tech,Manufacturing System Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Gujarathi,GOPENS,4088,5.33,G,S,OPEN,2025,1
3204,"St. Francis Institute of Technology,Borivali, Mumbai",320424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,2278,10.67,G,S,OPEN,2025,1
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320437210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,3932,5.67,G,S,OPEN,2025,1
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320724510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,864,18.19,G,S,OPEN,2025,1
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320724610,ME/M.Tech,Information Technology [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,1603,13.42,G,S,OPEN,2025,1
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320761210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,3504,7.0,G,S,OPEN,2025,1
3211,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",320790010,ME/M.Tech,Electronics and Computer Science [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,3394,7.33,G,S,OPEN,2025,1
3211,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",321125010,ME/M.Tech,Information Security [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Tamil,GOPENS,3462,7.14,G,S,OPEN,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321194310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Tamil,GOPENS,1486,14.0,G,S,OPEN,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,69,420.0,G,S,OPEN,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1166,15.92,G,S,SC,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,3701,6.46,G,S,ST,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GVJS,3253,7.69,G,S,VJ,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GNT1S,1210,15.67,G,S,NT1,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,119,389.0,G,S,OBC,2025,1
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,2460,10.07,G,S,SEBC,2025,1
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321537210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GOPENS,2735,9.33,G,S,OPEN,2025,1
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321537210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GSCS,3038,8.33,G,S,SC,2025,1
3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",321791010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided,GOPENS,3338,7.5,G,S,OPEN,2025,1
3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",321791010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided,GSTS,4727,3.06,G,S,ST,2025,1
3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",321791010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided,GOBCS,3341,7.5,G,S,OBC,2025,1
3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",321824510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,3702,6.46,G,S,OPEN,2025,1
3219,"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",321824610,ME/M.Tech,Information Technology [Non Sponsored],Un-Aided Autonomous Religious Minority - Christian,GOPENS,4874,2.59,G,S,OPEN,2025,1
3219,"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",321924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Linguistic Minority - Hindi,GOPENS,3789,6.17,G,S,OPEN,2025,1
3219,"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",321937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Linguistic Minority - Hindi,GOPENS,4082,5.33,G,S,OPEN,2025,1
3220,Yadavrao Tasgaonkar College of Engineering & Management,321961210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Linguistic Minority - Hindi,GOPENS,4186,5.0,G,S,OPEN,2025,1
3220,Yadavrao Tasgaonkar College of Engineering & Management,322019710,ME/M.Tech,Water Resource Engineering [Non Sponsored],Un-Aided,GOPENS,2036,11.6,G,S,OPEN,2025,1
3220,Yadavrao Tasgaonkar College of Engineering & Management,322024510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,4767,2.92,G,S,OPEN,2025,1
3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",322069610,ME/M.Tech,Mechanical Engineering(Product Design & Dev.) [Non Sponsored],Un-Aided,GOPENS,846,18.33,G,S,OPEN,2025,1
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322163110,ME/M.Tech,Manufacturing System Engineering [Non Sponsored],Un-Aided,GOPENS,387,251.0,G,S,OPEN,2025,1
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322321210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,1736,12.74,G,S,OPEN,2025,1
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322324510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,4114,5.19,G,S,OPEN,2025,1
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322369810,ME/M.Tech,Mechanical Engineering (Machine Design) [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,4163,5.0,G,S,OPEN,2025,1
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",322391010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Malyalam,GOPENS,1809,12.5,G,S,OPEN,2025,1
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",342324510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2991,8.51,G,S,OPEN,2025,1
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343621210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,5170,1.02,G,S,OPEN,2025,1
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Muslim,GOPENS,4894,2.38,G,S,OPEN,2025,1
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Muslim,GOPENS,4115,5.19,G,S,OPEN,2025,1
4004,"Government College of Engineering, Chandrapur",343991010,ME/M.Tech,Construction Engg and Management [Non Sponsored],Un-Aided Autonomous Religious Minority - Muslim,GOPENS,3469,7.02,G,S,OPEN,2025,1
4004,"Government College of Engineering, Chandrapur",400429210,ME/M.Tech,Electrical Power System [Non Sponsored],Government,GOPENS,2942,8.67,G,S,OPEN,2025,1
4004,"Government College of Engineering, Chandrapur",400429210,ME/M.Tech,Electrical Power System [Non Sponsored],Government,GSCS,4467,4.0,G,S,SC,2025,1
4025,"Government College of Engineering, Nagpur",400490410,ME/M.Tech,Mechanical Engineering Design [Non Sponsored],Government,GOPENS,3926,5.67,G,S,OPEN,2025,1
4104,"Kavi Kulguru Institute of Technology & Science, Ramtek",402596210,ME/M.Tech,Infrastructure Engineering and Technology [Non Sponsored],Government,GOPENS,1827,12.4,G,S,OPEN,2025,1
4104,"Kavi Kulguru Institute of Technology & Science, Ramtek",402596210,ME/M.Tech,Infrastructure Engineering and Technology [Non Sponsored],Government,GSCS,2785,9.21,G,S,SC,2025,1
4104,"Kavi Kulguru Institute of Technology & Science, Ramtek",402596210,ME/M.Tech,Infrastructure Engineering and Technology [Non Sponsored],Government,GOBCS,2529,9.98,G,S,OBC,2025,1
4104,"Kavi Kulguru Institute of Technology & Science, Ramtek",410421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4033,5.45,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",410459610,ME/M.Tech,Heat Power Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,5283,0.33,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411619410,ME/M.Tech,Transportation Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2777,9.21,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411621210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2544,9.9,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,1771,12.67,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411629610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,3156,8.0,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411635910,ME/M.Tech,VLSI [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2724,9.33,G,S,OPEN,2025,1
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411637510,ME/M.Tech,Communication Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2631,9.67,G,S,OPEN,2025,1
4118,"Bapurao Deshmukh College of Engineering, Sevagram",411660410,ME/M.Tech,CAD-CAM [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2933,8.67,G,S,OPEN,2025,1
4118,"Bapurao Deshmukh College of Engineering, Sevagram",411821210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,4962,2.04,G,S,OPEN,2025,1
4118,"Bapurao Deshmukh College of Engineering, Sevagram",411824210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,4430,4.01,G,S,OPEN,2025,1
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",411835910,ME/M.Tech,VLSI [Non Sponsored],Un-Aided,GOPENS,4457,4.0,G,S,OPEN,2025,1
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412321210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,4638,3.41,G,S,OPEN,2025,1
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412324210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,3524,7.0,G,S,OPEN,2025,1
